customer_id,cat_value_tier,cash_turnover,gaussian_metric,conversion_metric
3169952,ETV3,0.14,103.96458160170556,0
6887714,ETV1,22.203682,103.04269916047652,0
8675934,ETV3,8.318571,105.57307604187594,0
7741035,ETV4,42.723637,108.69872849741029,0
9714316,ETV1,46.475,106.08037817756805,0
8809183,ETV4,22.5,97.11316326440199,0
3655457,ETV1,17.272728,96.1868382839916,0
9600986,ETV4,1656.4706,102.33716860885356,0
898494,ETV3,15.0,110.45881238875415,0
7404384,ETV2,14.448889,103.30505310505929,0
3272204,PUM,135.67648,78.83391602055744,0
5403522,ETV2,8.0,98.52177085452618,1
4831233,ETV1,382.99713,101.24194995543414,0
1799593,ETV1,62.130665,104.77696610986061,1
1593043,ETV1,50.0,119.4231915715283,0
685557,ETV1,23.244034,113.3542307464279,0
5442136,ETV4,63.026154,93.23680830230411,1
7021475,ETV1,29.295,97.56773915554922,0
1738190,ETV4,38.410404,103.10847129634499,0
8035116,ETV1,40.9264,91.93137598375559,1
2014557,ETV1,24.999926,115.56159847820959,0
5077585,ETV1,39.66669,105.35816659308703,0
1632573,ETV2,26.842592,93.25123077759368,0
6579882,ETV2,13.0,77.439336973737,0
1407849,ETV1,30.954536,87.12944778951103,0
3044110,ETV4,19.15,110.28005459039031,0
806517,ETV1,50.103413,93.97555554473017,0
4908403,ETV1,17.50005,95.19184536144829,0
4779355,ETV3,8.0,105.26470211419013,0
3873080,ETV2,7.0,113.35800049203189,0
1719259,ETV3,10.00015,95.61324925900337,0
4943798,ETV1,637.44086,96.49824532039945,0
2061132,PUM,116.089615,94.41166034869835,0
8236094,ETV1,10.0,109.61988159048308,0
7305455,ETV1,7.37525,97.11390728981405,1
8042155,ETV4,4.16665,91.79790105149662,0
8821768,ETV1,68.86818,85.38868903725783,0
4977121,ETV1,32.00854,83.70813855192479,0
4766373,ETV1,5.0,101.62373867818555,0
4970256,ETV1,455.6601,104.46366907828488,0
7331559,ETV4,93.87198,97.27598673555296,0
1159547,ETV1,40.846153,102.24215352297556,0
5480292,ETV4,1.0,92.8134461873747,0
9957906,ETV2,16.718233,90.60065649967163,0
5603263,ETV2,15.238315,98.84526043067005,0
8178291,ETV1,125.096,105.4416401175958,0
7248130,ETV1,90.625,97.80432607223999,0
3802620,ETV1,43.500027,93.69918334616527,0
8693476,ETV1,6.9842,109.73830411886233,0
3219206,ETV4,20.0,112.37815870426905,1
5067268,PUM,155.80322,97.4153863641561,0
2625543,ETV2,5.9700665,118.75379382161879,1
8368657,ETV2,4.411759,89.21881333594706,0
5350353,ETV2,21.5,112.01658628820624,0
3885334,ETV1,2302.125,91.20249846045793,0
5410884,ETV1,28.0,107.16351352024516,0
9463785,ETV1,74.426765,109.62822714248658,0
5035723,ETV1,47.7475,82.56248716635655,0
196017,ETV1,38.0829,94.36225697405762,1
5381710,ETV2,24.8,94.56972489471944,0
2637322,ETV2,27.641428,109.08254646125305,0
8024525,ETV1,191.07715,99.39977009291516,0
1241197,ETV3,9.166667,99.10641326303724,0
8288187,ETV2,7.0,106.9083432225766,0
1419819,ETV1,32.280018,82.50327328233901,0
5349183,PUM,903.3367,104.550443215324,0
2811704,ETV3,16.45,98.73277799416512,0
612973,PUM,156.58315,93.60063656924127,1
4907020,ETV3,10.00005,81.67496581659518,0
9763048,ETV2,15.0,78.24558746773064,1
8465051,ETV1,62.71398,105.31648342556707,1
5261420,ETV2,10.0,96.09538735891795,0
664592,ETV4,262.2227,117.40319331205059,0
3821529,ETV1,20.0,105.86104751616786,0
159251,ETV1,79.99733,103.4561449674746,0
1084187,ETV1,99.96,89.97616236730343,0
2106853,ETV2,8.21666,92.80203644082827,0
4891408,ETV1,17.5,98.16788107564733,0
4526201,ETV2,10.0,120.0477939426465,0
5392631,PM,1205.1171,110.10085670316556,0
2681526,ETV4,79.0,100.30554478936764,0
2546359,PUM,266.29745,106.54058659730327,0
4708530,PUM,147.1555,81.36129238690383,0
347403,ETV3,0.83563334,87.97018720511666,0
9939460,ETV3,40.0,122.14281717247428,0
4461361,ETV1,90.7,82.58954377011108,0
2736923,ETV1,258.33334,105.63647117091543,0
1712032,ETV2,100.0,108.88198786301687,0
8661431,PUM,2.885,85.87483656886175,0
5453757,ETV2,1400.0,92.42456463364384,0
8569370,ETV4,1.0,100.80639631692745,0
856561,ETV2,47.398357,103.8014093187301,0
2067973,ETV4,94.80633,99.32622847841535,0
4916834,ETV4,46.932858,78.0543117652299,0
228394,ETV4,23.45495,95.78170474006815,1
4781714,ETV2,20.0,93.19724867009069,0
5400004,ETV1,46.706,97.94612425859656,1
6940406,ETV2,20.556633,89.36733748975983,0
9328275,ETV1,21.933367,86.99127120515516,0
6478651,ETV1,9.583417,98.50770821467233,0
7900428,PUM,127.0,77.95385561997978,0
9107484,ETV1,24.76,100.36640641467523,0
1464624,ETV1,100.0,100.29437123943346,0
9904282,ETV2,6.529412,99.55578418792925,0
2921506,ETV2,35.333332,78.9213972394427,0
1800924,ETV2,29.75,101.49559588564905,1
8257888,ETV2,35.0,113.11528627043604,0
8163078,ETV1,333.03677,104.2006124877179,0
4628793,ETV1,16.923838,99.74331924180663,0
8722602,ETV3,25.0,100.53229240852016,0
6404710,ETV4,608.1,94.6209551213556,0
1992236,PM,440.3032,101.49758213786268,1
7562526,ETV2,44.15988,108.07188905045132,0
1258317,ETV4,136.87,82.80631578371933,0
405801,ETV2,22.500126,104.85124371609905,0
6891483,ETV1,75.875,97.63063854554426,0
4645987,ETV1,43.994286,101.1742230601835,1
7321196,ETV1,10.0,100.96909142687798,0
3103143,ETV1,20.0,100.41373693899564,0
3724349,ETV1,34.479748,96.75817087386484,0
3100142,ETV1,16.25,92.70885362931539,0
9671738,ETV1,20.334608,108.7800081964109,0
4700057,ETV1,19.999968,91.76563340105953,0
9505089,ETV1,86.10665,113.18458640775056,0
1329944,ETV3,4.2211,87.17372997451693,0
9660336,ETV2,8.896045,95.33657325538904,0
527618,ETV2,6.9933333,88.4634138078452,0
9364244,ETV1,69.31529,97.63970681634221,0
9940769,ETV3,1.66,93.4208813984738,0
2704189,ETV2,221.72,102.91256165519167,0
4599732,ETV1,396.97833,103.74344015610117,0
884798,ETV4,29.777807,102.95870992873044,0
2601181,ETV1,45.581436,103.85408333469968,0
4240712,ETV2,9.999967,93.71454974446625,0
1146039,ETV4,109.16839,103.89667564615748,0
5080675,ETV1,214.147,93.402079934139,0
606325,ETV3,15.0,107.09595466623915,0
7251838,ETV4,4.2222443,95.91530676499038,0
9921056,ETV2,6.0045614,120.31451964398696,0
7707854,ETV2,54.96,95.27511796485368,0
9814023,ETV1,15.083689,74.68639716459236,1
7233926,ETV3,0.46395,88.31173080365073,0
9284040,ETV1,27.107105,99.07949299588238,0
2149010,ETV1,217.5,111.65027716029056,1
5318463,ETV1,170.92,85.68979253665253,0
9747574,ETV1,5.5,111.43984274923805,0
1780787,ETV1,171.25,104.91611713120105,0
2559119,ETV1,86.125,114.59743180884698,0
1575079,ETV4,24.294819,94.92377735779452,1
1152621,PM,1045.8297,95.83045612951713,0
8814523,ETV1,19.251875,101.2023738772158,0
9972952,ETV3,10.0,92.28205465641683,0
7860549,ETV3,30.0,111.50239698639515,0
1789305,ETV1,33.10006,105.92148661625475,0
4746896,ETV1,23.433332,78.92230422950504,0
9968235,ETV4,231.36363,80.6910848320886,1
5513483,ETV2,13.814175,109.73412935517983,1
5388285,ETV4,10.3846,100.9695701442094,0
9918679,ETV3,10.0,118.80924670475845,1
7005830,ETV2,0.0,94.91979517817904,1
7403385,ETV1,52.9273,88.89720681012429,0
5215587,ETV1,253.0,104.61185509624946,0
8639386,ETV4,20.04,105.22614674516676,0
277345,ETV1,54.580063,105.12170374300248,0
2781880,ETV1,49.035236,87.33002383824338,1
1044243,ETV2,1.8699,103.30271414606874,0
1649366,ETV2,52.040024,119.54673896367662,0
3508709,ETV1,26.0,81.44826051408837,0
8772038,ETV1,11.87595,94.92562313539989,0
6691614,ETV2,11.0,98.04362902173186,0
6671829,ETV2,58.0,88.88488858383684,0
8679432,ETV1,12.0,117.45458182325754,0
3880140,ETV1,15.598383,112.05671999623922,0
1806115,ETV2,3.75,84.28295086299457,0
3275780,PUM,108.17055,87.692851650927,1
284478,ETV2,8.166683,118.1959159651376,0
2882866,ETV2,74.34,115.32603981538644,0
337744,ETV3,0.573,100.69738072523043,1
8583789,PUM,67.28714,94.54219336567517,0
4061922,ETV3,0.42,93.13351619472296,0
8318939,ETV1,19.0,105.82721365286464,0
1539201,ETV3,2.0,91.74991087633188,0
877564,PUM,379.8337,100.14766881603451,0
8746384,ETV1,5.0,102.94472717568904,0
8029515,ETV2,20.0,87.93011943127945,1
2224459,ETV1,97.22312,105.396278091302,0
5276098,ETV2,4.6617694,86.2459159610279,0
2592338,ETV2,7.5,93.66871968255369,0
7995098,ETV1,68.21571,107.72863337797196,0
8381466,PUM,351.48367,83.71410340952849,0
5039870,ETV1,44.5,83.77484470976901,0
3300136,ETV1,1362.7963,112.56553067241231,1
5356403,ETV1,8.74,106.01926870717317,0
9105363,ETV1,107.03128,103.79326078479313,1
8007244,ETV1,110.90909,84.95842178863978,0
4069578,ETV2,6.5214286,105.10039918431202,0
861707,ETV2,40.607693,83.5360120679417,0
5045681,ETV4,40.266666,87.3260057925356,0
8874919,ETV1,61.40002,86.98776622032193,0
9647435,ETV2,5.0,108.38793967855369,0
4722523,ETV1,8.08827,97.78676689848285,0
1857006,PUM,125.73333,105.43460779246338,0
441806,ETV3,10.0,104.999692866517,0
7786105,ETV2,5.0,113.41177382225463,0
2193006,ETV2,18.3333,92.29148951926327,0
7336861,ETV2,57.5,102.97408671982464,0
8124562,ETV2,5.0004,95.39563095659165,1
773320,ETV1,83.47334,88.16959344984048,0
1374281,ETV1,99.96,105.77543652009153,1
153862,ETV2,9.0,104.53463149009563,0
6531957,ETV3,37.435,91.84706783431984,0
944796,ETV1,100.0,97.06400400307258,0
2341888,ETV2,10.75,97.49616305941561,0
9428839,ETV1,208.1816,103.75905388546946,0
8619213,ETV1,9.941112,84.55057050152429,0
5107871,ETV1,108.10002,90.96038479118687,0
4528423,PUM,42.66262,94.61386355513773,0
7367554,ETV1,331.6,103.82094613438069,0
4585847,ETV2,15.625,104.20853883148281,1
7547439,ETV2,17.25,108.15336840314568,0
4200376,ETV1,100.0,96.7935959773064,0
4422675,ETV1,119.2,118.79461619797712,0
2416170,ETV2,35.875,98.9685783975367,0
9594471,ETV2,40.67716,88.41588430071877,0
9832812,ETV1,45.4935,94.1203204289066,0
7905935,ETV4,5.0,103.4499077358149,0
9497805,ETV2,55.25,88.78425242287977,0
6442775,ETV1,1996.7977,101.26607802455152,0
8597638,ETV4,0.0,82.16056877399471,1
9642694,ETV1,6.285714,93.66773718153956,0
6969164,ETV2,25.0,114.33196301909186,0
8754793,ETV2,26.75,96.43455854437488,0
1798972,ETV1,25.78335,95.43686259364513,0
9466321,ETV2,16.666666,122.71217308722768,0
4689467,ETV4,6.4,100.42697765778864,0
9573021,ETV2,21.76923,110.44092259156055,0
1741466,ETV2,24.318192,108.04488332409954,0
8973855,ETV3,2.0,123.53413307314915,0
5344845,PUM,84.33939,103.47781781745218,1
6664729,ETV1,112.66,116.9719765581173,0
6481559,ETV1,400.0,106.53748776259471,0
7285582,ETV2,5.0,106.28685971161244,0
2152426,ETV2,45.74995,82.41617744687588,0
5046085,ETV2,19.3905,77.86493784162099,0
1274228,ETV4,53.892,94.80871538762086,1
5374184,ETV3,4.614286,77.2975768881313,0
3809841,PUM,22.40842,103.13343708986145,0
5385378,PUM,503.7759,91.27261675899379,0
9573068,ETV1,50.0,107.01388490793124,0
9437049,ETV1,60.44198,105.71879022215927,0
8969748,ETV4,175.0,97.77681568513043,0
2610068,ETV2,7.5,110.64246403031464,0
7186821,ETV2,50.0,110.16892118845506,0
766880,ETV4,31.795713,80.33051370517393,0
9148124,ETV2,4.04,111.89231903751016,0
8220756,ETV2,5.0,100.36163002207387,0
7402408,ETV2,1.9999,99.7120439707752,0
7978359,ETV1,5.0,99.48167631007077,0
789497,PUM,33.294167,98.23934738879784,0
1117859,ETV4,29.460022,93.14691700314846,0
2217112,ETV2,32.0,95.81245565334198,0
5356766,ETV1,29.834358,88.43143279088008,0
9711596,ETV1,58.057114,93.41103306894027,0
9135982,ETV4,196.37692,120.96949818470924,0
8274749,ETV3,50.0,123.21500577483243,0
7636602,ETV2,10.0,96.23883808327835,0
9905870,ETV2,17.355,87.0841331315974,0
5188603,ETV1,317.6525,97.41008464692013,0
2300751,PUM,707.3017,115.10420430473503,0
5398718,ETV4,3.75,85.74194956023494,0
9011671,ETV1,17.122543,90.44934652414156,0
5374644,ETV2,23.333334,102.7281388410364,0
5318692,PUM,50.95963,102.65280925932618,0
272905,ETV2,50.0,112.12073124486686,0
9679792,PUM,26.6875,107.57866142610584,0
3746300,ETV1,185.62779,93.72859874410251,0
7488200,PUM,5.0,101.55391367614186,0
3814848,PUM,206.27893,100.48270894961395,0
9246876,ETV3,5.0,107.68472175809214,0
2379000,ETV1,42.870396,99.10748584335902,0
5378819,PUM,88.36667,112.59676217879496,0
8817424,ETV2,8.333366,105.00134472119669,0
9014888,ETV3,5.5555553,94.093383479745,1
9701100,ETV1,43.67104,107.9163691595107,0
6650968,ETV1,72.3,88.04681742281687,0
2446838,ETV2,18.826086,91.33768535735553,0
9488439,ETV1,5.49995,93.78968250059036,0
4679341,ETV2,133.0,110.19646913166585,0
7246648,ETV2,14.535017,89.0391094802001,0
9411443,ETV1,75.90025,106.22624548931304,0
1109438,ETV2,100.0,89.38766035243984,0
9094562,ETV1,87.5,103.31746583050513,0
1021746,ETV1,41.525,93.81805322166,0
2324669,ETV4,214.34088,100.51007549438401,0
7636989,ETV3,2.2,102.51574587373604,0
7803263,ETV4,25.0,103.25592491760901,0
9510006,ETV1,16.777578,100.62092884994713,1
5044934,ETV1,125.339035,119.41625164766695,0
4014393,ETV4,36.5,112.74580965910307,0
9954729,ETV2,145.29704,104.39896723606547,0
9040212,ETV2,25.0,94.11138078279961,0
5146639,ETV1,21.75,105.09791268761191,0
3274863,ETV1,31.700588,78.30272620803635,0
8263090,ETV2,3.0,96.57980712298891,0
3239851,ETV1,76.78571,108.32579036735852,0
2044837,ETV3,6.0,93.33496282332034,0
3034305,ETV1,529.5,113.65625540476262,0
4094616,ETV2,25.0,94.56811489386452,0
5137150,ETV1,18.5,110.61321233764387,0
805987,ETV4,45.1111,104.82183265251497,0
1870810,ETV2,4.5381365,87.58151742226912,0
4332849,ETV2,11.0,87.20155907927627,0
6923996,ETV2,23.0,110.86209143681057,0
2837789,ETV1,130.0,102.52812300205034,0
3472763,ETV2,115.0,111.13861188517576,0
7350853,ETV1,4.999925,97.63115897589269,0
3661548,ETV1,22.5,102.47954153543354,0
7915828,ETV2,13.5,99.12712849512577,0
7727139,ETV4,2.0,102.6904429351677,1
7281186,ETV1,41.64926,84.89258142814091,0
1868224,ETV2,10.5,94.58078531441188,0
2083753,ETV2,5.0,97.4172910533829,0
9095815,ETV3,2.5,99.0218932595431,0
2758638,ETV2,50.0,102.15171405569524,0
9344110,ETV1,6.692331,98.64841351063998,0
9204524,ETV1,10.0,98.28120089094485,0
1798184,ETV1,76.19382,89.1216840793693,0
2539840,ETV1,137.5,100.6466006201736,0
9218775,ETV1,1.0002,109.20253816416285,0
783082,ETV2,28.87216,105.7064954815566,1
6915117,ETV2,21.6669,103.15448521316499,0
797306,ETV2,14.71,103.96712711259352,0
5489258,ETV4,20.0,93.31024521059094,0
1586180,ETV1,5.75,101.64689929349214,0
9908336,ETV1,49.3125,95.88197202205589,0
8438762,ETV2,4.0,110.72879031397531,0
1784727,ETV2,26.666666,109.86205404370968,1
9944404,ETV2,9.364414,99.89811690251935,0
4482169,ETV1,125.1,107.4300978135806,0
8168937,ETV1,74.1193,110.30219566330464,0
8535881,ETV2,23.5,98.02770171048275,0
6536609,ETV2,5.0,111.08111689921195,0
2906539,PUM,222.32419,111.99716422185915,1
2734888,ETV1,18.00008,99.84690804375637,0
7926844,ETV4,62.5,99.4370498875131,0
9390395,ETV2,196.75,94.22102242685192,1
8962809,ETV2,10.0,95.76043439113123,0
5214475,ETV2,14.88,91.91930856909286,0
3488138,ETV2,92.0,109.17451463653975,0
7146525,ETV1,189.16621,93.22382650964296,0
5059346,ETV2,0.0,93.90253941049502,0
2495186,ETV4,16.0,94.69808157036657,0
2654579,ETV2,10.751371,102.04427157497668,0
4547429,ETV2,7.0,89.62745815897082,1
8777126,ETV1,468.33264,100.29466758965789,1
9831372,ETV4,382.5,126.45541723965783,0
7918363,ETV4,27.35,101.050302280118,0
6826415,ETV1,556.23846,84.74740969859675,0
3653153,ETV1,165.0,119.72658340152526,0
5330835,ETV1,22.499983,113.70887079770363,0
7161595,ETV1,15.0,109.73028126966668,0
3988207,ETV2,11.698221,97.30125487081946,0
6982532,ETV4,9.409091,91.6004408738576,0
7364698,ETV4,5.5,106.7505848232259,0
1900095,ETV1,33.665,86.29273857780716,0
5460338,ETV2,33.326668,90.70390304126298,0
1818140,ETV2,3.5,99.03992359201739,0
998879,ETV2,11.10392,102.67057482417651,0
1477898,ETV2,30.96085,94.18432953733318,0
9607944,ETV3,6.1,90.88152960872894,0
7431207,ETV1,25.09091,111.91065051768503,0
4511773,ETV4,18.0,87.3902981617647,0
1322649,ETV2,29.506666,93.49535518695099,0
9754151,ETV4,160.0,103.20342820261314,0
6420311,ETV1,100.0,85.28580148365191,0
5382690,ETV1,38.638447,96.417791271496,0
5366105,ETV1,34.67615,80.91446266757643,0
6672783,ETV1,368.62506,86.20187030800291,0
2222588,ETV3,5.0,106.32533510320731,0
5466548,ETV3,29.99,107.98838047100732,0
5436497,ETV1,38.12499,103.12799663227716,0
5481876,ETV2,32.5,117.10586993446171,0
4766203,ETV1,129.99,99.77426145385962,1
9564008,ETV1,72.48213,98.7556301824424,1
4976691,ETV1,20.193333,110.7531421028568,1
2310112,ETV2,10.0,95.40203408268039,1
9560042,ETV3,11.74,107.11419362926988,0
8375562,ETV4,25.0,103.90272389307601,0
9793803,ETV2,8.868148,78.82601833825115,0
1473562,ETV4,20.076666,99.23160877141694,0
3109622,ETV2,6.0,100.20992180169523,0
7704165,ETV2,17.0,100.14104560851105,1
9944079,ETV2,10.92802,100.35502294568657,1
1938221,ETV2,22.618572,108.28038690461561,0
5371134,ETV1,90.8679,105.47424886955376,0
839854,ETV2,7.28002,95.05059217018747,0
8468574,ETV1,100.0,104.67420325945226,0
6617241,ETV1,30.409544,99.83665954076429,0
4363810,ETV4,105.68,102.3239970021484,0
1843202,ETV3,5.0,112.06712149688977,0
5554996,ETV2,53.25,118.72823358251584,0
9473374,ETV1,183.69542,84.3672343110216,0
8479061,ETV2,9.993366,71.33701934523425,0
5002712,ETV1,193.33667,89.66009722292998,0
4368683,ETV1,144.4444,108.05440671257153,0
2025290,ETV2,128.12,99.20801455071455,0
5431690,ETV3,34.5,96.47607116026884,0
9244885,ETV2,7.25,97.978511140544,0
6555617,ETV2,4.0,100.63273604690211,0
629898,ETV2,10.000067,98.68143663844549,0
7056192,ETV2,30.0,83.85080069136248,0
8043830,ETV1,110.0,100.84481393875559,0
1070980,ETV2,103.275,113.9975034434028,0
488050,ETV1,9.0625,96.32460185120189,0
9793876,ETV2,86.0,92.35686709356428,0
883066,ETV2,61.226665,108.34986257859028,0
922774,ETV1,29.06,98.36181005526592,0
8606818,ETV1,4.2717047,108.04324256093645,1
7007161,ETV2,19.0,90.18102790036724,0
9344803,ETV4,5.0,95.76978763025664,1
2807925,ETV2,6.113736,94.49852927086157,0
7847118,ETV1,100.0,98.52039802785335,0
1500873,ETV4,27.333334,90.55300990738577,0
3236541,ETV2,109.99995,98.42083221113921,0
5314265,ETV1,24.977272,85.21432925570159,0
5340226,ETV3,1.0,86.9121035693851,0
2674623,ETV2,31.8,99.51222103580648,0
2649418,ETV1,17.47,97.19302718511992,0
5043441,ETV2,77.53833,120.72938527422625,0
8443416,ETV2,10.0,93.51950052655398,1
2334043,ETV2,372.2,95.23108923133962,0
9967081,ETV3,1.65,97.17641562655228,0
7805497,ETV2,17.5,92.42722201233849,0
9729570,ETV2,41.35,82.01201268040546,0
3997058,ETV4,10.0,92.11137164430852,0
3678557,ETV1,39.442795,95.89711363109974,0
6606663,ETV2,100.0,107.16496874253619,1
8022089,ETV2,13.62505,104.77114297063113,0
9818517,ETV2,47.183094,108.73305853340501,1
752419,ETV2,20.0,78.10791317127303,0
9108639,ETV2,16.486666,93.59617998533189,0
778227,ETV1,46.238182,101.8508840032083,0
5489710,ETV3,15.0,107.84250685201631,0
7378780,ETV3,3.1490726,89.60271264677566,0
2643497,ETV1,20.0,100.0806625662174,0
5035150,ETV2,5.4,103.44940087949094,0
2738799,ETV3,60.02,102.4298818842019,1
4777666,ETV4,5.0,102.58852892604484,0
9486794,ETV2,17.880062,109.1929380878002,0
4435854,ETV1,712.5,93.22786012803414,0
4500288,ETV1,13.025,103.35463153808193,0
2434037,ETV1,72.690025,91.38255791791121,1
9359833,ETV1,17.893007,113.37358976663322,0
8626161,ETV4,5.0,100.5521271688747,0
4717393,ETV1,82.625,109.50213000468142,0
3515687,ETV2,32.25,92.63621794301316,1
5408114,ETV1,3034.5825,90.17942234589229,1
9131147,ETV1,56.625,75.20093079846511,0
7782681,ETV2,13.6,91.36419714593599,0
2153648,ETV1,2353.957,100.02035224491331,0
7477408,ETV4,203.45375,107.01017475709331,0
3062978,ETV4,0.0,90.6606450305689,0
2616066,PUM,157.03593,124.77599701286738,0
8549220,ETV1,59.2,97.27781568689585,0
8160577,ETV4,47.503036,111.98369022545675,0
3009165,ETV2,41.203125,114.80096196010331,0
694246,PUM,117.928406,97.64226754033687,0
1965505,ETV1,38.48,114.05440454287668,1
8827097,ETV2,22.333334,120.84436773243131,0
3053150,ETV1,29.266703,102.23005037777767,0
8942882,ETV1,26.541842,92.71423607867754,0
9388258,ETV3,53.0,92.85796455708447,1
9566950,ETV2,0.37,97.19630590083271,0
4201694,ETV1,13.99996,91.20179509909906,0
1638115,ETV1,76.86111,96.21733145165983,0
679608,ETV2,9.945,92.70941374978776,0
8539761,ETV1,11.9999,86.37417527815659,0
1568237,ETV1,315.114,100.78263883934133,0
3246386,ETV1,25.71437,101.04479198422911,0
4049108,ETV4,127.0,94.28689553833205,0
7253489,ETV4,28.113333,90.1750286483197,1
9368114,ETV3,31.275,97.47513957715579,0
7826771,ETV2,10.993333,100.11899071334983,0
6787374,ETV1,11.46377,97.14134854922607,0
5372730,ETV2,13.625,101.4320458610624,0
2848961,PUM,75.21588,102.46973442388736,1
9618822,ETV2,20.184572,99.05563041034657,0
1848684,PM,1176.7489,96.0612532618313,1
4414120,ETV1,462.45148,116.40831726512518,0
2193612,ETV2,10.911765,78.90360674005845,0
9658205,ETV1,10.425,118.33016490437916,0
2061113,ETV3,3.0,95.93536480732037,0
3848469,ETV2,10.0,90.25063962968291,0
893264,ETV1,10.584713,108.79656224114046,0
7332838,ETV2,80.0,101.7580124796372,1
7989206,ETV1,12.49995,106.57205049460195,0
7615417,ETV2,10.0,93.17386269391253,0
4959560,ETV1,20.0,107.76642836522959,0
2210633,ETV2,65.0,90.79410741279223,0
7028269,ETV2,10.555567,111.16250306279127,0
3393479,ETV1,5.00015,109.69631224579459,0
2147180,ETV1,1435.9574,105.44057034879286,1
1074401,ETV2,20.0,102.41571890674628,0
9035569,ETV3,26.052917,105.85023439929552,0
4774824,ETV1,66.08722,100.26504620824414,0
6686690,ETV1,10.648,109.65895029397228,0
4339376,ETV1,3375.8823,101.02267380911677,0
5455041,ETV4,50.588234,105.48375282073695,0
4962035,PUM,311.98178,96.58057401151758,0
7839421,ETV2,20.0,94.64817840896482,1
3669330,ETV2,30.0,92.96495216379512,0
7063725,ETV2,25.656263,97.02145672368334,0
2652817,ETV1,104.0,81.57309057079331,0
7068925,ETV2,10.0,119.663583954424,1
8828162,ETV2,35.0,104.76763693291036,0
4677541,ETV2,5.0,84.89147137540436,0
1778596,ETV1,3.9,92.85582219195699,0
6440626,ETV4,21.538334,89.08783021273776,0
7071682,PUM,182.87785,94.16903262565762,0
9476490,ETV1,289.70618,88.96127532577155,0
4783724,ETV2,120.66384,93.7434844054696,0
661079,ETV2,5.7647057,100.02128272182424,0
4747437,ETV1,55.0,105.78394019632032,0
2836108,ETV2,119.51,108.3632562774047,0
6955426,ETV1,27.038017,103.18354293192465,0
3034640,ETV1,15.09817,92.41732295279989,0
2186085,ETV1,270.98416,98.482482077817,0
1194103,ETV2,1.25,99.28234314773594,0
9687363,ETV2,13.0,100.63794162901057,0
5016215,ETV1,24.546,109.32789531895489,0
695006,ETV2,60.0,102.11441998869951,0
9582818,ETV2,15.932186,96.51887147542858,0
3103022,ETV1,341.91763,108.94171637335202,0
8382782,ETV2,20.0,104.94890739710591,0
4429621,ETV2,6.0,99.05245643626508,0
9342879,ETV3,10.0,82.16389052680431,0
2224590,ETV2,23.0,103.29368597388526,0
7654694,ETV2,10.665234,112.5359966674408,0
8211295,ETV2,32.625,120.62367017228277,0
7332963,ETV1,59.05003,91.61379942682483,1
2469951,ETV2,7.55999,108.48545015604334,1
9084660,ETV4,475.0,101.89383342043897,1
3137655,ETV4,45.83338,99.41683684863334,0
9810705,ETV4,238.18182,107.49768707649034,0
2564447,ETV2,4.952389,79.80853122940232,0
2536414,PUM,186.87961,89.59091589988391,0
4345387,ETV2,35.0,122.37020416398681,0
3483742,ETV1,12.5,79.64232803958029,0
7352895,ETV3,30.0,98.43322504569603,1
4479101,ETV4,31.285715,120.78332733596753,0
3747535,ETV2,15.0,90.9755682885973,1
6809640,PUM,321.98322,113.25668886217834,1
9468416,ETV3,21.585337,102.7976805456937,0
7895467,ETV2,13.614285,113.0101634732876,0
5369607,ETV1,16.613367,104.1547920308629,0
7829430,ETV2,7.7777667,105.91080535828114,0
2502637,ETV2,6.635,103.88006398146831,0
1667390,ETV1,22.499933,108.59111698231678,0
9128513,ETV4,93.46,119.46297849910684,0
9489614,ETV1,10.3502,108.14408663142186,0
3313011,ETV1,62.656918,92.4530646359389,0
2611647,ETV4,47.863537,99.29461464928885,0
8597167,ETV2,6.0,120.84544766238554,0
9184397,ETV2,26.0,99.65961247085741,0
2620616,ETV1,104.99,116.15537386881788,0
8448624,ETV1,11.666667,108.69916866617972,0
5405927,ETV3,22.6,96.43298125570112,0
9964521,ETV3,4.4,113.17220867815426,0
494342,ETV1,42.81333,101.84472780364739,0
785876,ETV2,89.333336,109.81082901492448,0
4675058,ETV2,10.633322,91.0902654103737,0
9809177,ETV3,3.0,100.61088176278037,0
8674178,ETV1,27.323334,85.97545803039677,0
5286279,ETV1,85.0,103.13758582478113,0
2913603,ETV1,38.53846,93.91259890240812,1
8039062,ETV2,7.466625,90.75061452745173,0
4782133,ETV2,4.9997,111.22648792992666,1
7924702,ETV3,85.0,94.12947263690452,1
8186998,ETV1,41.72851,107.85515073387596,1
5302483,ETV1,22.683529,97.30009604316399,0
7908952,ETV3,14.23635,95.77479092583665,0
270682,ETV1,232.0,102.81640295464787,0
5393116,ETV2,77.28004,69.35327371401995,0
5330876,ETV1,177.49667,108.80098892002233,1
4754327,ETV1,27.089212,101.56624405396617,0
1840213,ETV2,62.5,98.86747606373812,0
2755651,ETV1,25.321617,109.8915237690286,0
6604368,ETV2,30.0,100.97588380353918,0
9631579,ETV2,7.5,103.66583919618736,0
1608234,ETV2,50.0,97.65013416585482,0
2933958,ETV4,5.0,95.90981622995758,0
7818364,ETV4,5.0,96.98281948034857,1
9675206,ETV3,46.6,92.3902874187474,0
4095398,ETV1,94.66358,100.78733033486921,0
7648325,ETV1,175.36,99.43088602494441,0
5201054,ETV2,8.715,105.36099923865713,0
